ID_Aluno,Idade,Disponibilidade_3_Meses,capital,Computador,Móvel Próprio,Móvel Compartilhado,4G,Wifi,Redes_sociais,Propaganda,Anuncio_CE,indicacao,Outro,Trabalha_Estuda,Trabalha_meses,Disponivel,renda_percapita,dias_espera_inicio_0-40,dias_espera_inicio_40-60,dias_espera_inicio_60-80,dias_espera_inicio_80-100,dias_espera_inicio_100+,Tipo_escola_scholarship,Escolaridade_Cursando o Ensino Superior,Escolaridade_Ensino Médio concluído,Escolaridade_Ensino Médio concluído e não estudando,Escolaridade_Ensino Superior concluído,Estado_RS,Estado_SC,Estado_SP,Trabalhando_Sim,Estudando_Sim,Concluiu_EAD_1,Aprender_EAD_Muito eu tenho uma rotina definida para participar de cursos a distância,Aprender_EAD_Não sei dizer,Aprender_EAD_Quase nada,Disponibilidade_Tutoria_Sim,Renda_Familiar_Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Renda_Familiar_Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Renda_Familiar_Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Renda_Familiar_Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Renda_Familiar_Mais que 5 salários mínimos (mais que R$5.500),Horario_Estudando_Já concluí,Horario_Estudando_Manhã,Horario_Estudando_Noite,Horario_Estudando_Tarde,Faixa_Pessoas_Casa_Pessoas_Casa_4-6,Faixa_Pessoas_Casa_Pessoas_Casa_7-10,Faixa_Pessoas_Casa_Pessoas_Casa_Mais_que_10
3167,0.3076923076923077,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3168,0.07692307692307687,0.0,0.0,0,1,0,1,1,1,0,0,0,0,1,1,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3169,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3177,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3178,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3179,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3187,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.1653225806451613,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3188,0.3846153846153846,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3189,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3197,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3198,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3199,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3207,0.15384615384615374,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3208,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.03377016129032258,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3209,0.15384615384615374,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
3217,0.3076923076923077,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3218,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3219,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3227,0.07692307692307687,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,1.0000000000000002,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3228,0.07692307692307687,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.18346774193548387,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3229,0.3076923076923077,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3237,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3238,0.23076923076923084,0.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3239,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3247,0.15384615384615374,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3248,0.15384615384615374,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.01381048387096774,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3249,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3257,0.15384615384615374,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0.050403225806451624,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3258,0.15384615384615374,0.0,1.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3259,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3267,0.3076923076923077,0.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3268,0.07692307692307687,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.050403225806451624,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3269,0.23076923076923084,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.050403225806451624,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3277,0.15384615384615374,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3278,0.07692307692307687,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3279,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3287,0.15384615384615374,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3288,0.3846153846153846,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3289,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3297,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3298,0.07692307692307687,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3299,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3307,0.4615384615384617,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3308,0.15384615384615374,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3309,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3317,0.15384615384615374,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3318,0.3846153846153846,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3319,0.3076923076923077,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3327,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3328,0.4615384615384617,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3329,0.3076923076923077,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3337,0.23076923076923084,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3338,0.3076923076923077,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.023790322580645163,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3339,0.3846153846153846,0.0,0.0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3347,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3348,0.3076923076923077,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.018087557603686636,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3349,0.23076923076923084,0.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3357,0.23076923076923084,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3358,0.15384615384615374,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.18346774193548387,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3359,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3367,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.004608294930875577,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3368,0.07692307692307687,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3369,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3377,0.07692307692307687,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3378,0.07692307692307687,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3379,0.15384615384615374,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3387,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3388,0.15384615384615374,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3389,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3397,0.23076923076923084,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3398,0.3076923076923077,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3399,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3407,0.3076923076923077,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3408,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3409,0.4615384615384617,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3417,0.15384615384615374,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3418,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3419,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.12358870967741938,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3427,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.12358870967741938,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3428,0.3846153846153846,0.0,1.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
3429,0.3076923076923077,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3437,0.3076923076923077,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.12903225806451613,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3438,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3439,0.15384615384615374,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3447,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3448,0.3846153846153846,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3449,0.23076923076923084,0.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3457,0.3846153846153846,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3458,0.3846153846153846,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3459,0.3076923076923077,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.023790322580645163,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3467,0.4615384615384617,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3468,0.3846153846153846,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.04375,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3469,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3477,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3478,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3479,0.3846153846153846,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3487,0.3846153846153846,0.0,1.0,1,1,0,1,0,0,1,0,0,0,0,1,1,0.08366935483870969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3488,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3489,0.4615384615384617,0.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3497,0.15384615384615374,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3498,0.23076923076923084,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.10362903225806452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3499,0.3846153846153846,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
